Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-11 00:00:00",1.400,1.800,1.500,1.800,4.600,6.700,5.200,5.200,3309.100,733.300,279.600,98.200,
"2018-02-11 00:15:00",0.700,0.700,0.800,1.400,1.300,1.400,1.700,4.200,3279.200,658.500,223.600,93.800,
"2018-02-11 00:30:00",0.700,0.900,1.300,1.300,1.400,2.200,3.700,4.000,3280.700,664.400,249.300,93.600,
"2018-02-11 00:45:00",3.700,1.300,1.200,1.200,15.200,4.500,3.600,3.600,3522.000,719.800,260.600,89.400,
"2018-02-11 01:00:00",0.800,0.700,0.800,1.000,1.600,1.500,1.700,2.700,3284.300,660.500,224.700,75.700,
"2018-02-11 01:15:00",1.100,1.200,0.900,1.000,3.000,4.500,2.600,2.900,3298.000,729.200,246.600,81.400,
"2018-02-11 01:30:00",0.900,0.800,1.600,1.100,1.700,1.700,4.500,3.100,3281.100,661.300,257.100,83.400,
"2018-02-11 01:45:00",1.900,2.100,2.200,1.400,4.400,5.000,5.100,3.500,3295.000,678.700,238.000,77.800,
"2018-02-11 02:00:00",1.800,1.500,1.800,1.600,4.000,3.400,4.500,4.200,3290.300,665.800,246.200,83.100,
"2018-02-11 02:15:00",1.200,3.400,2.300,2.000,2.600,11.700,7.200,5.300,3282.900,842.400,317.900,101.000,
"2018-02-11 02:30:00",1.200,1.000,1.000,1.800,2.500,2.100,2.200,4.700,3285.300,661.700,224.800,92.900,
"2018-02-11 02:45:00",1.000,1.500,1.400,1.600,1.900,3.900,3.500,4.300,3281.500,684.400,238.400,93.000,
"2018-02-11 03:00:00",1.000,0.900,1.000,1.500,1.900,1.700,2.200,3.800,3280.200,659.100,230.400,89.000,
"2018-02-11 03:15:00",1.000,0.900,1.000,1.100,1.800,1.700,2.000,2.500,3281.100,659.300,228.600,66.700,
"2018-02-11 03:30:00",1.000,1.000,0.900,1.100,1.900,1.900,1.800,2.400,3282.400,659.900,223.000,66.300,
"2018-02-11 03:45:00",1.000,1.000,1.000,1.000,1.900,1.900,1.900,2.000,3280.400,660.100,225.500,63.000,
"2018-02-11 04:00:00",1.300,1.200,1.100,1.000,2.700,2.500,2.200,2.000,3283.300,661.400,224.200,61.500,
"2018-02-11 04:15:00",1.500,1.900,1.600,1.200,2.900,5.000,3.500,2.400,3289.100,720.800,244.800,65.500,
"2018-02-11 04:30:00",1.400,1.400,2.100,1.400,2.500,2.600,4.000,2.900,3281.200,662.500,232.000,67.800,
"2018-02-11 04:45:00",1.400,1.400,1.400,1.500,2.600,2.500,2.600,3.100,3281.800,661.800,226.700,68.100,
"2018-02-11 05:00:00",1.300,1.400,1.400,1.600,2.400,2.600,2.700,3.200,3282.000,661.400,229.000,69.300,
"2018-02-11 05:15:00",1.400,1.600,1.400,1.600,2.500,3.600,2.800,3.000,3282.500,676.500,229.400,65.500,
"2018-02-11 05:30:00",1.500,1.500,2.300,1.600,2.600,2.600,6.500,3.700,3282.700,661.200,287.700,79.400,
"2018-02-11 05:45:00",1.100,1.200,1.300,1.600,2.000,2.100,2.300,3.600,3282.500,661.000,223.800,78.600,
"2018-02-11 06:00:00",2.400,2.000,1.400,1.600,3.300,3.000,2.400,3.500,3282.000,660.300,227.200,78.200,
"2018-02-11 06:15:00",1.100,1.100,1.200,1.500,2.000,2.100,2.100,3.300,3280.700,660.500,223.600,76.700,
"2018-02-11 06:30:00",1.200,1.200,1.700,1.400,2.100,2.400,5.100,3.000,3282.300,669.900,273.200,73.100,
"2018-02-11 06:45:00",1.400,1.400,1.300,1.400,3.100,2.500,2.300,3.000,3306.100,668.200,229.000,74.400,
"2018-02-11 07:00:00",1.300,2.100,1.600,1.500,2.500,6.400,4.100,3.400,3286.300,754.800,270.500,85.200,
"2018-02-11 07:15:00",1.300,1.400,1.400,1.500,2.300,3.100,3.000,3.700,3284.500,681.700,241.200,89.600,
"2018-02-11 07:30:00",1.100,2.700,1.900,1.600,2.600,10.800,6.600,4.000,3286.000,811.200,303.600,97.200,
"2018-02-11 07:45:00",1.900,1.400,1.700,1.700,6.400,4.400,5.900,4.900,3355.000,703.500,292.600,113.100,
"2018-02-11 08:00:00",3.900,2.800,2.000,1.800,19.400,10.900,7.600,5.800,3715.200,808.100,327.800,127.400,
"2018-02-11 08:15:00",1.800,1.000,1.200,1.700,7.400,2.900,3.600,5.900,3385.800,682.000,257.700,131.600,
"2018-02-11 08:30:00",0.900,0.900,1.000,1.500,2.000,2.100,2.500,4.900,3282.000,665.400,236.500,114.800,
"2018-02-11 08:45:00",1.000,1.000,1.000,1.300,2.000,2.100,2.100,3.900,3286.100,664.900,229.000,98.900,
"2018-02-11 09:00:00",1.200,1.100,1.500,1.200,2.900,2.700,3.600,2.900,3289.900,669.500,238.400,76.600,
"2018-02-11 09:15:00",1.000,1.100,1.100,1.100,2.500,2.300,2.400,2.600,3294.200,668.800,230.800,69.900,
"2018-02-11 09:30:00",1.200,1.200,1.200,1.200,2.600,2.300,2.700,2.700,3293.600,665.600,231.000,68.500,
"2018-02-11 09:45:00",1.000,1.000,1.000,1.200,2.400,2.100,2.100,2.700,3295.400,668.400,228.600,68.400,
"2018-02-11 10:00:00",1.100,1.300,1.100,1.100,2.100,2.800,2.400,2.400,3285.200,676.400,234.800,67.500,
"2018-02-11 10:15:00",1.200,1.200,1.200,1.100,2.300,2.400,2.400,2.400,3287.600,664.100,230.300,67.300,
"2018-02-11 10:30:00",1.300,1.200,1.200,1.100,2.600,2.400,2.400,2.300,3288.700,663.100,227.200,66.400,
"2018-02-11 10:45:00",1.400,1.500,1.300,1.200,2.700,3.000,2.600,2.500,3286.000,665.600,227.800,66.200,
"2018-02-11 11:00:00",1.400,1.400,1.400,1.300,2.600,2.900,2.800,2.500,3285.500,668.700,229.600,64.900,
"2018-02-11 11:15:00",1.600,1.400,1.400,1.300,3.600,2.900,2.900,2.700,3299.300,666.500,230.400,64.900,
"2018-02-11 11:30:00",1.400,1.400,1.900,1.500,2.600,2.600,5.700,3.500,3286.100,664.200,275.700,77.000,
"2018-02-11 11:45:00",1.400,1.500,1.400,1.500,2.300,3.100,2.900,3.600,3280.000,668.700,229.500,77.500,
"2018-02-11 12:00:00",1.400,1.400,1.400,1.600,2.500,2.500,2.800,3.600,3281.500,661.200,233.000,78.300,
"2018-02-11 12:15:00",1.400,1.500,1.500,1.600,2.500,2.800,2.900,3.600,3284.100,668.000,233.600,79.100,
"2018-02-11 12:30:00",1.300,1.300,1.400,1.400,2.400,2.500,2.800,2.800,3282.700,663.600,231.800,68.100,
"2018-02-11 12:45:00",1.500,1.600,1.500,1.500,3.200,3.000,3.100,2.900,3296.400,668.000,237.200,70.100,
"2018-02-11 13:00:00",1.500,1.600,1.700,1.500,2.600,3.100,3.700,3.100,3281.100,665.700,247.400,73.700,
"2018-02-11 13:15:00",1.800,1.600,1.700,1.600,4.000,3.000,3.700,3.300,3304.100,668.200,245.500,76.700,
"2018-02-11 13:30:00",1.700,1.700,1.600,1.600,3.100,3.700,3.300,3.400,3286.100,676.000,233.400,77.100,
"2018-02-11 13:45:00",2.000,1.800,2.200,1.800,4.700,4.000,5.000,3.900,3292.800,672.600,243.800,78.700,
"2018-02-11 14:00:00",1.500,1.800,1.700,1.800,2.600,3.800,3.600,3.900,3286.700,676.400,237.500,76.200,
"2018-02-11 14:15:00",1.600,1.600,1.600,1.800,2.700,2.700,2.800,3.600,3282.100,663.000,226.400,71.500,
"2018-02-11 14:30:00",1.700,2.900,2.400,2.000,2.900,7.700,5.800,4.300,3283.300,701.500,255.200,76.900,
"2018-02-11 14:45:00",1.700,2.300,2.100,1.900,3.000,5.900,5.300,4.300,3285.100,721.000,268.700,83.100,
"2018-02-11 15:00:00",1.600,1.900,2.300,2.100,2.800,3.900,5.300,4.800,3284.100,677.900,254.800,87.400,
"2018-02-11 15:15:00",2.400,2.900,2.200,2.200,5.600,7.600,5.000,5.300,3323.000,752.700,267.800,97.800,
"2018-02-11 15:30:00",1.800,1.900,1.900,2.100,3.300,3.800,3.600,4.800,3292.200,673.300,233.800,92.400,
"2018-02-11 15:45:00",1.800,2.000,2.000,2.100,3.000,4.300,4.400,4.600,3283.800,686.000,247.200,87.000,
"2018-02-11 16:00:00",4.500,2.400,2.100,2.000,14.100,5.300,4.000,4.300,3427.800,694.300,240.100,83.300,
"2018-02-11 16:15:00",6.200,3.200,2.400,2.100,18.100,7.400,5.100,4.300,3408.000,695.600,244.500,77.600,
"2018-02-11 16:30:00",2.200,2.400,2.400,2.200,3.700,4.800,4.800,4.600,3284.500,677.800,241.900,79.600,
"2018-02-11 16:45:00",2.100,2.100,2.400,2.300,3.700,3.600,4.600,4.600,3284.000,663.100,235.600,76.700,
"2018-02-11 17:00:00",2.800,2.500,2.300,2.400,4.900,4.300,4.000,4.600,3290.100,664.500,226.900,73.400,
"2018-02-11 17:15:00",3.700,3.500,3.200,2.600,6.800,6.300,5.900,4.800,3293.600,668.700,232.500,70.400,
"2018-02-11 17:30:00",3.400,3.800,3.700,2.900,6.100,6.900,6.500,5.200,3292.200,675.000,234.100,68.400,
"2018-02-11 17:45:00",3.500,3.500,3.800,3.300,6.000,6.400,7.500,6.000,3286.500,673.900,248.000,71.500,
