Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-12 05:15:00",3.900,3.800,3.800,3.800,9.000,9.100,9.000,9.200,3300.000,681.900,246.100,87.600,
"2018-02-12 05:30:00",3.700,3.700,3.700,3.800,8.900,8.800,8.800,9.200,3303.800,680.600,243.300,86.700,
"2018-02-12 05:45:00",3.600,3.600,3.700,3.700,8.400,8.600,8.700,8.900,3299.900,679.500,241.700,80.700,
"2018-02-12 06:00:00",3.900,4.100,3.900,3.700,9.800,9.900,9.300,8.900,3344.000,704.900,254.000,82.400,
"2018-02-12 06:15:00",4.000,4.300,3.900,3.800,9.500,12.400,10.100,9.200,3306.500,803.200,285.900,92.400,
"2018-02-12 06:30:00",3.800,3.600,3.700,3.800,9.000,8.500,8.800,9.200,3301.800,679.000,244.000,92.600,
"2018-02-12 06:45:00",3.700,3.700,3.700,3.800,8.700,8.800,8.700,9.200,3300.100,683.100,248.700,94.300,
"2018-02-12 07:00:00",3.900,4.100,3.800,3.800,9.300,11.700,9.400,9.200,3335.800,739.700,263.100,96.600,
"2018-02-12 07:15:00",6.400,4.800,4.600,3.900,19.500,13.600,12.200,9.800,3642.300,834.100,348.400,112.200,
"2018-02-12 07:30:00",5.100,4.900,4.100,4.000,16.900,17.200,12.200,10.600,3640.500,914.500,353.800,139.600,
"2018-02-12 07:45:00",4.600,3.700,3.600,4.000,15.000,9.200,8.400,10.600,3455.800,706.700,251.300,140.300,
"2018-02-12 08:00:00",4.400,4.400,4.300,4.100,10.500,10.900,12.500,11.300,3370.400,747.500,369.900,167.000,
"2018-02-12 08:15:00",3.400,3.400,4.100,4.000,7.700,8.000,10.400,10.900,3298.200,682.400,287.300,151.700,
"2018-02-12 08:30:00",3.300,3.600,3.500,3.900,7.300,8.200,7.900,9.800,3299.100,684.100,244.600,124.500,
"2018-02-12 08:45:00",3.200,3.100,3.200,3.800,6.700,6.700,6.900,9.400,3293.200,671.500,237.700,121.100,
"2018-02-12 09:00:00",3.200,3.100,3.200,3.500,6.800,6.600,6.700,8.000,3291.300,671.500,235.100,87.400,
"2018-02-12 09:15:00",2.800,2.900,3.200,3.300,6.200,6.300,6.700,7.100,3292.100,674.100,238.300,75.100,
"2018-02-12 09:30:00",3.000,2.900,2.900,3.100,6.000,6.100,6.200,6.600,3290.500,672.200,233.900,72.400,
"2018-02-12 09:45:00",2.600,2.800,2.800,3.000,5.500,5.700,5.900,6.400,3291.300,670.300,233.100,71.300,
"2018-02-12 10:00:00",2.800,2.900,2.900,2.900,5.700,5.900,6.000,6.200,3296.500,672.800,236.000,71.500,
"2018-02-12 10:15:00",2.500,2.400,2.500,2.800,5.400,5.200,5.200,5.800,3298.800,674.300,232.900,70.100,
"2018-02-12 10:30:00",2.300,2.300,2.300,2.600,4.700,4.600,4.800,5.500,3290.100,666.000,231.700,69.600,
"2018-02-12 10:45:00",2.100,2.200,2.200,2.500,4.100,4.300,4.300,5.100,3285.400,663.400,227.700,68.200,
"2018-02-12 11:00:00",2.300,2.500,2.400,2.300,4.400,4.900,4.600,4.700,3284.900,669.900,229.000,66.500,
"2018-02-12 11:15:00",2.000,2.200,2.100,2.300,3.700,4.300,4.200,4.500,3284.000,668.500,232.700,66.400,
"2018-02-12 11:30:00",2.200,2.200,2.100,2.200,4.400,4.300,4.100,4.300,3290.900,671.000,232.100,66.500,
"2018-02-12 11:45:00",2.100,2.100,2.200,2.200,3.900,3.900,4.600,4.400,3283.000,661.400,229.900,67.100,
"2018-02-12 12:00:00",2.400,2.400,2.300,2.200,5.200,5.500,4.700,4.400,3297.000,685.600,235.200,68.600,
"2018-02-12 12:15:00",2.000,2.200,2.300,2.200,3.800,4.300,4.400,4.400,3284.100,664.300,229.300,67.800,
"2018-02-12 12:30:00",2.100,2.100,2.100,2.200,3.900,3.800,4.100,4.400,3285.700,662.300,230.800,67.500,
"2018-02-12 12:45:00",2.300,2.000,2.100,2.200,4.900,3.900,4.000,4.300,3293.000,664.000,231.300,67.800,
"2018-02-12 13:00:00",2.100,2.000,2.000,2.100,3.800,3.700,4.000,4.100,3287.100,666.900,231.900,67.000,
"2018-02-12 13:15:00",2.000,2.000,2.000,2.100,3.800,3.500,4.000,4.000,3284.900,661.400,230.600,67.300,
"2018-02-12 13:30:00",2.100,1.900,1.900,2.000,3.600,3.400,3.500,3.900,3281.600,662.200,226.700,66.300,
"2018-02-12 13:45:00",1.700,1.800,1.900,2.000,3.200,3.400,3.600,3.800,3286.000,667.100,229.100,65.700,
"2018-02-12 14:00:00",1.900,1.900,1.800,1.900,3.900,3.400,3.500,3.700,3285.600,662.300,231.000,65.500,
"2018-02-12 14:15:00",2.800,2.000,2.100,1.900,9.500,4.700,4.800,3.900,3374.700,685.800,244.700,69.000,
"2018-02-12 14:30:00",1.700,1.700,1.800,1.900,2.900,3.200,3.200,3.800,3281.400,661.900,226.700,69.000,
"2018-02-12 14:45:00",1.700,1.800,1.800,1.900,3.100,3.600,3.400,3.700,3290.200,667.000,226.900,68.500,
"2018-02-12 15:00:00",2.000,1.800,1.800,1.900,4.700,3.600,3.300,3.700,3327.300,676.300,230.900,68.500,
"2018-02-12 15:15:00",1.800,2.000,2.200,1.900,4.000,4.500,5.400,3.800,3294.000,681.400,248.500,69.700,
"2018-02-12 15:30:00",2.000,1.900,2.000,1.900,4.500,3.700,4.400,4.100,3295.100,666.600,235.600,71.600,
"2018-02-12 15:45:00",1.800,1.800,1.800,2.000,3.000,3.100,3.300,4.100,3281.200,661.300,229.400,72.200,
"2018-02-12 16:00:00",2.000,2.100,2.000,2.000,3.200,3.400,3.500,4.200,3281.000,659.400,226.000,71.000,
"2018-02-12 16:15:00",2.100,2.100,2.100,2.000,3.700,3.400,3.800,3.800,3284.400,661.500,228.400,66.000,
"2018-02-12 16:30:00",2.200,2.200,2.100,2.000,3.900,3.700,3.800,3.600,3289.600,664.400,233.500,65.500,
"2018-02-12 16:45:00",2.200,2.300,2.300,2.100,3.600,3.700,3.700,3.700,3281.000,660.400,224.500,64.300,
"2018-02-12 17:00:00",2.100,2.100,2.100,2.200,3.600,3.500,3.400,3.700,3282.300,659.900,223.800,63.700,
"2018-02-12 17:15:00",2.100,2.100,2.000,2.100,3.800,3.600,3.400,3.500,3284.100,661.700,223.500,62.500,
"2018-02-12 17:30:00",2.400,2.200,2.100,2.100,4.300,3.700,3.500,3.500,3288.900,661.600,224.200,60.200,
"2018-02-12 17:45:00",3.400,2.700,2.300,2.100,7.300,5.200,4.100,3.600,3315.900,676.700,228.900,61.300,
"2018-02-12 18:00:00",2.300,2.200,2.200,2.200,3.700,3.500,3.700,3.700,3281.400,660.000,224.400,61.400,
"2018-02-12 18:15:00",2.100,2.000,2.200,2.200,3.500,3.400,3.500,3.700,3280.700,659.700,222.700,61.200,
"2018-02-12 18:30:00",2.000,2.000,2.000,2.200,3.200,3.300,3.300,3.700,3280.300,659.900,223.100,60.900,
"2018-02-12 18:45:00",1.900,1.900,1.900,2.100,3.100,3.200,3.200,3.400,3280.300,659.600,222.600,59.400,
"2018-02-12 19:00:00",2.000,1.900,1.900,2.000,3.200,3.200,3.200,3.300,3280.500,659.600,222.500,58.900,
"2018-02-12 19:15:00",2.200,2.100,2.000,1.900,3.700,3.500,3.400,3.300,3281.300,659.700,223.500,59.100,
"2018-02-12 19:30:00",2.500,2.300,2.200,2.000,4.100,3.800,3.700,3.400,3285.200,660.900,223.400,59.200,
"2018-02-12 19:45:00",2.300,2.300,2.300,2.100,3.800,3.900,3.800,3.500,3282.500,660.700,223.400,59.400,
"2018-02-12 20:00:00",2.400,2.300,2.300,2.200,4.100,3.900,3.900,3.700,3282.500,660.500,223.500,59.600,
"2018-02-12 20:15:00",2.400,2.400,2.400,2.300,4.000,4.000,4.000,3.900,3281.800,660.300,223.200,59.500,
"2018-02-12 20:30:00",2.300,2.400,2.300,2.300,3.900,3.900,3.900,3.900,3282.100,660.100,223.400,59.500,
"2018-02-12 20:45:00",2.100,2.200,2.300,2.300,3.600,3.800,3.900,3.900,3282.500,660.100,224.100,59.700,
"2018-02-12 21:00:00",2.500,2.500,2.400,2.300,4.200,4.100,4.000,4.000,3282.700,660.900,224.400,59.900,
"2018-02-12 21:15:00",2.400,2.400,2.400,2.300,4.100,4.000,4.100,4.000,3282.500,661.000,224.200,60.200,
"2018-02-12 21:30:00",2.500,2.400,2.400,2.400,4.300,4.000,4.100,4.000,3281.900,660.700,225.300,60.600,
"2018-02-12 21:45:00",2.500,2.400,2.400,2.400,4.200,4.100,4.200,4.100,3281.500,661.900,224.900,60.800,
"2018-02-12 22:00:00",2.400,2.500,2.400,2.400,4.100,4.300,4.200,4.100,3281.600,661.100,224.300,60.800,
"2018-02-12 22:15:00",2.500,2.500,2.500,2.400,4.200,4.200,4.200,4.200,3282.500,660.900,224.000,60.800,
"2018-02-12 22:30:00",2.400,2.500,2.400,2.400,4.100,4.200,4.200,4.200,3282.400,661.200,223.900,60.400,
"2018-02-12 22:45:00",2.500,2.700,2.600,2.500,4.300,5.100,4.800,4.300,3282.000,666.000,227.300,61.000,
"2018-02-12 23:00:00",2.700,2.500,2.500,2.500,4.600,4.400,4.300,4.400,3282.500,660.900,223.800,60.900,
"2018-02-12 23:15:00",7.300,3.900,3.000,2.600,25.500,10.400,6.500,4.900,3584.000,746.400,253.500,68.300,
"2018-02-12 23:30:00",2.700,2.700,3.700,3.000,5.100,4.900,8.300,6.000,3288.000,665.300,259.800,77.300,
"2018-02-12 23:45:00",3.100,3.100,3.000,3.100,6.000,6.300,6.000,6.300,3291.200,672.000,235.100,79.200,
