Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-18 04:45:00",0.800,0.800,0.800,0.800,1.200,1.300,1.300,1.300,3279.700,658.100,221.200,57.600,
"2018-02-18 05:00:00",0.700,0.700,0.700,0.800,1.200,1.100,1.200,1.300,3280.500,657.700,221.100,57.500,
"2018-02-18 05:15:00",0.700,0.900,0.900,0.800,1.100,1.400,1.400,1.300,3278.200,658.100,221.200,57.500,
"2018-02-18 05:30:00",0.700,0.700,0.700,0.800,1.100,1.100,1.200,1.300,3278.400,658.200,221.200,57.300,
"2018-02-18 05:45:00",0.800,0.800,0.800,0.800,1.300,1.300,1.300,1.300,3280.700,658.700,221.800,57.500,
"2018-02-18 06:00:00",1.000,0.900,0.800,0.800,1.500,1.500,1.400,1.300,3281.300,658.900,221.900,57.700,
"2018-02-18 06:15:00",1.000,1.000,1.000,0.800,1.500,1.500,1.600,1.400,3279.100,657.700,221.400,57.700,
"2018-02-18 06:30:00",0.700,0.700,0.800,0.900,1.100,1.100,1.200,1.400,3279.600,657.800,221.100,57.700,
"2018-02-18 06:45:00",0.600,0.800,0.700,0.800,1.000,1.200,1.100,1.300,3278.100,657.100,220.500,57.400,
"2018-02-18 07:00:00",0.600,0.600,0.600,0.800,0.900,0.900,0.900,1.200,3279.900,657.800,221.000,57.100,
"2018-02-18 07:15:00",0.800,0.800,0.700,0.700,1.100,1.200,1.000,1.100,3278.800,658.200,221.100,57.100,
"2018-02-18 07:30:00",0.800,0.800,0.800,0.700,1.100,1.200,1.200,1.000,3278.100,657.100,220.900,57.000,
"2018-02-18 07:45:00",0.800,0.800,0.900,0.700,1.200,1.200,1.300,1.100,3281.200,658.100,221.200,57.200,
"2018-02-18 08:00:00",1.100,1.000,1.000,0.800,1.700,1.500,1.500,1.200,3281.400,657.800,221.700,57.400,
"2018-02-18 08:15:00",1.500,1.400,1.200,0.900,2.100,2.000,1.800,1.400,3280.500,660.700,222.400,57.700,
"2018-02-18 08:30:00",2.400,2.000,1.800,1.200,3.600,3.000,2.700,1.800,3284.900,660.800,223.100,58.300,
"2018-02-18 08:45:00",2.200,2.100,2.200,1.500,3.200,3.100,3.200,2.300,3281.900,660.900,223.900,58.900,
"2018-02-18 09:00:00",2.300,2.200,2.300,1.800,3.400,3.300,3.300,2.700,3281.200,659.900,223.500,59.400,
"2018-02-18 09:15:00",1.800,1.800,1.900,2.000,2.700,2.600,2.800,3.000,3281.400,660.500,223.200,59.600,
"2018-02-18 09:30:00",1.500,1.400,1.500,1.900,2.100,2.100,2.300,2.900,3280.500,659.700,222.600,59.500,
"2018-02-18 09:45:00",1.300,1.400,1.400,1.800,2.000,2.000,2.000,2.600,3280.300,659.100,222.300,59.100,
"2018-02-18 10:00:00",1.400,1.500,1.400,1.500,2.100,2.200,2.100,2.300,3281.400,660.100,222.500,58.800,
"2018-02-18 10:15:00",2.100,1.600,1.500,1.400,2.900,2.400,2.200,2.200,3281.000,659.700,223.000,58.800,
"2018-02-18 10:30:00",1.800,1.600,1.400,1.400,2.700,2.400,2.200,2.100,3282.400,660.900,223.200,58.900,
"2018-02-18 10:45:00",1.500,1.500,1.600,1.500,2.300,2.200,2.400,2.200,3280.400,659.200,223.200,59.100,
"2018-02-18 11:00:00",1.500,1.500,1.700,1.500,2.200,2.200,2.500,2.300,3283.800,660.000,222.800,59.200,
"2018-02-18 11:15:00",1.500,1.400,1.500,1.500,2.200,2.100,2.200,2.300,3279.700,659.300,222.500,59.000,
"2018-02-18 11:30:00",1.300,1.300,1.300,1.500,2.000,1.900,2.000,2.300,3283.500,659.300,222.500,58.900,
"2018-02-18 11:45:00",1.100,1.200,1.200,1.400,1.600,1.800,1.800,2.100,3280.200,659.100,222.000,58.600,
"2018-02-18 12:00:00",1.100,0.900,1.000,1.300,1.700,1.500,1.600,1.900,3280.000,658.500,221.900,58.400,
"2018-02-18 12:15:00",1.000,0.900,0.900,1.100,1.500,1.400,1.400,1.700,3279.300,659.900,222.100,58.300,
"2018-02-18 12:30:00",0.900,0.900,0.900,1.000,1.400,1.400,1.400,1.600,3279.600,658.600,221.500,58.000,
"2018-02-18 12:45:00",0.800,0.800,0.800,0.900,1.400,1.400,1.400,1.400,3284.000,661.100,222.600,58.200,
"2018-02-18 13:00:00",0.700,0.700,0.800,0.900,1.200,1.200,1.400,1.400,3279.300,658.800,223.200,58.500,
"2018-02-18 13:15:00",0.700,0.700,0.700,0.800,1.100,1.200,1.300,1.400,3280.500,661.200,225.500,59.400,
"2018-02-18 13:30:00",0.700,0.600,0.700,0.800,1.200,1.100,1.500,1.400,3287.200,659.800,235.500,62.900,
"2018-02-18 13:45:00",0.700,0.800,0.700,0.700,1.600,1.600,1.400,1.400,3291.900,674.500,228.800,64.400,
"2018-02-18 14:00:00",0.500,0.500,0.600,0.700,0.700,0.800,0.900,1.300,3280.300,658.400,221.300,64.000,
"2018-02-18 14:15:00",0.500,0.500,0.500,0.600,0.800,0.800,1.000,1.200,3278.400,658.000,224.300,63.600,
"2018-02-18 14:30:00",0.500,0.400,0.600,0.600,0.900,0.800,1.300,1.200,3280.200,659.200,232.000,62.800,
"2018-02-18 14:45:00",0.300,0.300,0.400,0.500,0.500,0.600,0.800,1.000,3277.400,657.900,224.100,61.600,
"2018-02-18 15:00:00",6.000,4.200,1.900,0.900,6.900,5.100,2.500,1.400,3285.900,666.700,224.400,62.400,
"2018-02-18 15:15:00",0.800,0.700,1.500,1.100,2.300,1.300,2.100,1.700,3310.000,665.100,225.500,62.700,
"2018-02-18 15:30:00",0.600,1.000,1.100,1.200,0.800,1.500,1.700,1.800,3277.800,660.000,222.200,60.200,
"2018-02-18 15:45:00",0.400,0.700,0.800,1.300,0.800,1.000,1.300,1.900,3281.300,658.900,224.100,60.200,
"2018-02-18 16:00:00",2.300,1.500,0.700,1.000,3.100,2.900,1.400,1.600,3280.400,675.700,227.200,60.900,
"2018-02-18 16:15:00",0.800,1.500,1.100,1.000,1.400,2.200,1.600,1.500,3281.300,659.900,221.600,59.900,
"2018-02-18 16:30:00",0.200,0.300,0.800,0.900,0.400,0.600,1.300,1.400,3277.400,657.900,222.900,60.100,
"2018-02-18 16:45:00",0.200,0.200,0.200,0.700,0.400,0.400,0.400,1.200,3278.300,656.100,219.500,59.000,
"2018-02-18 17:00:00",0.200,0.200,0.200,0.600,0.400,0.300,0.300,0.900,3277.300,656.300,219.200,57.000,
"2018-02-18 17:15:00",0.200,0.100,0.200,0.300,0.400,0.300,0.400,0.600,3277.200,657.400,221.200,56.900,
"2018-02-18 17:30:00",0.100,0.100,0.100,0.200,0.200,0.200,0.300,0.400,3277.000,656.000,221.400,56.500,
"2018-02-18 17:45:00",0.200,0.100,0.100,0.100,0.300,0.200,0.300,0.300,3277.400,656.300,219.800,56.600,
"2018-02-18 18:00:00",0.100,0.100,0.100,0.100,0.200,0.200,0.200,0.300,3277.100,655.700,219.200,56.600,
"2018-02-18 18:15:00",0.200,0.100,0.100,0.100,0.400,0.300,0.300,0.300,3278.000,656.000,219.000,56.000,
"2018-02-18 18:30:00",0.100,0.100,0.100,0.100,0.200,0.200,0.200,0.200,3277.300,655.700,218.800,55.400,
"2018-02-18 18:45:00",0.200,0.100,0.100,0.100,0.300,0.200,0.300,0.200,3277.800,655.700,221.000,55.700,
"2018-02-18 19:00:00",0.100,0.100,0.100,0.100,0.200,0.200,0.200,0.200,3277.000,655.700,219.000,55.600,
"2018-02-18 19:15:00",0.200,0.100,0.100,0.100,1.000,0.500,0.300,0.300,3298.300,662.600,222.800,56.500,
"2018-02-18 19:30:00",0.100,0.100,0.100,0.100,0.200,0.200,0.200,0.300,3277.100,655.700,220.500,57.000,
"2018-02-18 19:45:00",0.100,0.100,0.100,0.100,0.200,0.300,0.300,0.300,3278.400,660.200,221.900,57.200,
"2018-02-18 20:00:00",0.200,0.100,0.100,0.100,0.300,0.200,0.300,0.300,3277.100,656.000,220.700,57.600,
"2018-02-18 20:15:00",0.100,0.200,0.200,0.100,0.300,0.300,0.400,0.300,3277.300,655.900,219.100,56.700,
"2018-02-18 20:30:00",0.100,0.100,0.100,0.100,0.300,0.300,0.300,0.300,3277.400,655.900,219.200,56.400,
"2018-02-18 20:45:00",1.200,1.200,0.700,0.300,4.300,4.400,2.200,0.800,3310.600,688.200,235.900,59.900,
"2018-02-18 21:00:00",0.100,0.300,0.700,0.400,0.200,1.300,3.000,1.500,3277.100,669.600,249.400,67.100,
"2018-02-18 21:15:00",0.300,0.400,0.500,0.500,0.600,1.400,2.300,1.900,3279.100,672.800,248.800,74.500,
"2018-02-18 21:30:00",1.300,1.200,0.800,0.700,6.700,5.700,3.700,2.800,3362.900,728.400,266.700,86.400,
"2018-02-18 21:45:00",0.200,0.300,0.300,0.600,0.500,0.900,1.000,2.500,3279.700,662.100,230.100,84.900,
"2018-02-18 22:00:00",0.200,0.200,0.400,0.500,0.300,0.600,1.700,2.200,3277.200,659.400,238.300,82.200,
"2018-02-18 22:15:00",1.100,0.500,1.000,0.700,4.100,1.700,4.100,2.600,3316.300,672.500,266.900,86.700,
"2018-02-18 22:30:00",0.200,0.200,0.200,0.500,0.400,0.600,0.500,1.900,3277.400,662.200,223.300,77.100,
"2018-02-18 22:45:00",0.100,0.100,0.100,0.500,0.300,0.300,0.300,1.700,3278.100,656.200,219.400,73.200,
"2018-02-18 23:00:00",0.300,0.800,0.800,0.500,0.700,3.000,2.800,1.900,3281.300,676.100,238.600,73.200,
"2018-02-18 23:15:00",0.100,0.200,0.300,0.300,0.400,0.500,0.800,1.100,3279.800,659.000,225.700,62.900,
"2018-02-18 23:30:00",0.200,0.200,0.200,0.300,0.300,0.400,0.400,1.100,3277.800,658.800,220.600,62.200,
"2018-02-18 23:45:00",0.100,0.200,0.300,0.400,0.300,0.300,1.000,1.200,3277.100,655.900,228.700,64.600,
