Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-02 07:30:00",1.700,1.100,1.200,1.200,7.000,3.200,4.300,3.600,3383.000,692.300,286.200,97.300,
"2018-02-02 07:45:00",2.600,1.600,1.600,1.400,13.200,6.400,6.500,4.600,3539.200,766.200,327.100,117.800,
"2018-02-02 08:00:00",0.900,0.900,1.300,1.300,2.000,1.900,4.800,4.600,3284.900,664.400,302.500,125.100,
"2018-02-02 08:15:00",0.900,1.600,2.200,1.600,2.000,4.800,7.100,5.700,3289.500,693.100,273.200,133.400,
"2018-02-02 08:30:00",0.900,4.300,2.200,1.800,2.100,13.300,7.100,6.400,3284.900,771.900,285.300,133.200,
"2018-02-02 08:45:00",1.100,1.100,3.700,2.400,3.000,2.700,12.100,7.800,3316.200,680.600,324.400,132.500,
"2018-02-02 09:00:00",0.900,1.000,1.900,2.500,2.000,2.400,5.800,8.000,3285.100,672.900,263.800,122.800,
"2018-02-02 09:15:00",0.900,0.900,1.100,2.300,1.900,2.000,3.100,7.000,3285.700,664.300,249.500,116.900,
"2018-02-02 09:30:00",1.100,1.100,1.600,2.100,2.300,2.500,4.800,6.500,3286.400,678.900,276.900,114.800,
"2018-02-02 09:45:00",1.300,1.300,1.400,1.500,2.900,3.100,3.900,4.400,3293.500,675.700,253.800,97.200,
"2018-02-02 10:00:00",1.300,1.300,1.300,1.400,3.200,2.900,3.000,3.700,3299.400,673.700,235.900,90.200,
"2018-02-02 10:15:00",1.800,1.600,1.500,1.500,5.200,4.100,3.900,3.900,3333.300,690.900,249.900,90.300,
"2018-02-02 10:30:00",3.000,1.600,1.600,1.500,9.500,4.300,4.300,3.800,3364.300,693.300,257.800,85.100,
"2018-02-02 10:45:00",1.500,1.400,1.700,1.500,3.000,3.000,4.100,3.800,3288.100,668.900,246.900,83.400,
"2018-02-02 11:00:00",1.500,1.500,1.500,1.600,2.900,2.800,3.100,3.900,3284.500,666.600,236.800,83.700,
"2018-02-02 11:15:00",2.200,1.700,1.600,1.600,5.400,3.900,3.400,3.700,3324.700,684.100,238.100,81.000,
"2018-02-02 11:30:00",1.400,1.600,1.400,1.600,3.000,3.600,3.200,3.500,3293.100,693.000,246.600,78.200,
"2018-02-02 11:45:00",1.600,1.500,1.600,1.500,3.800,3.300,3.600,3.400,3300.700,673.900,243.200,77.300,
"2018-02-02 12:00:00",1.900,2.800,2.200,1.700,4.200,7.600,5.800,4.000,3295.600,724.900,274.600,86.800,
"2018-02-02 12:15:00",1.900,2.100,2.000,1.800,4.500,5.700,5.000,4.400,3307.700,703.600,257.600,91.700,
"2018-02-02 12:30:00",5.000,2.900,2.500,2.100,16.300,8.900,7.400,5.500,3450.400,744.500,288.200,102.100,
"2018-02-02 12:45:00",2.900,3.000,3.000,2.400,10.800,9.100,8.900,6.800,3465.400,762.900,310.200,118.800,
"2018-02-02 13:00:00",1.700,2.100,1.900,2.300,4.300,6.700,5.300,6.700,3316.800,754.400,280.100,120.200,
"2018-02-02 13:15:00",1.700,1.800,1.800,2.300,4.500,4.700,4.700,6.600,3310.900,698.700,257.400,120.100,
"2018-02-02 13:30:00",3.200,2.100,1.800,2.100,9.400,5.800,5.000,6.000,3356.000,709.700,261.000,113.300,
"2018-02-02 13:45:00",2.000,1.700,1.800,1.800,7.000,4.600,5.000,5.000,3412.700,706.500,271.200,103.600,
"2018-02-02 14:00:00",1.200,1.500,2.200,1.900,2.800,3.800,6.500,5.300,3301.200,687.200,294.800,107.200,
"2018-02-02 14:15:00",1.700,1.300,1.400,1.800,4.500,3.400,3.700,5.000,3317.100,687.800,256.200,106.900,
"2018-02-02 14:30:00",1.300,1.300,1.600,1.700,2.900,2.900,4.200,4.900,3298.100,674.300,257.900,106.200,
"2018-02-02 14:45:00",1.100,4.200,2.400,1.900,2.400,9.800,5.700,5.000,3290.900,725.800,260.400,103.500,
"2018-02-02 15:00:00",1.200,1.100,1.200,1.600,2.900,2.800,2.800,4.100,3295.800,672.500,237.200,89.100,
"2018-02-02 15:15:00",1.300,1.400,1.400,1.600,2.900,3.300,3.800,4.100,3291.700,676.900,249.900,87.500,
"2018-02-02 15:30:00",1.400,1.300,1.200,1.500,3.600,3.100,2.800,3.700,3300.000,677.800,237.200,82.400,
"2018-02-02 15:45:00",1.000,1.000,1.100,1.200,2.100,2.500,2.700,3.000,3288.800,675.600,238.500,76.900,
"2018-02-02 16:00:00",1.500,1.200,1.200,1.200,3.800,3.200,3.200,3.100,3304.500,678.000,243.700,78.500,
"2018-02-02 16:15:00",2.600,1.400,1.300,1.200,8.400,3.800,3.400,3.000,3341.400,685.000,241.800,76.500,
"2018-02-02 16:30:00",1.200,1.000,1.200,1.200,2.400,1.900,2.600,3.000,3283.800,661.900,234.200,75.700,
"2018-02-02 16:45:00",1.400,1.400,1.400,1.300,3.600,3.300,3.400,3.100,3302.200,672.100,236.800,75.300,
"2018-02-02 17:00:00",1.200,4.900,2.600,1.600,3.100,15.600,7.600,4.200,3299.500,757.500,265.700,80.800,
"2018-02-02 17:15:00",2.800,2.900,2.500,1.900,6.400,5.600,5.600,4.800,3314.600,681.300,246.500,82.000,
"2018-02-02 17:30:00",5.800,5.700,6.600,3.300,9.800,9.000,11.100,6.900,3315.800,683.100,253.500,86.800,
"2018-02-02 17:45:00",13.100,6.400,7.900,4.900,26.200,11.100,13.600,9.500,3372.600,689.800,261.100,92.900,
