Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-16 14:30:00",2.300,0.900,0.600,0.300,3.000,1.200,0.900,0.400,3280.000,656.800,219.700,55.300,
"2018-02-16 14:45:00",0.400,0.300,2.000,0.700,0.600,0.500,2.500,1.000,3277.400,655.900,221.200,55.900,
"2018-02-16 15:00:00",3.900,3.100,1.400,1.000,4.700,3.700,1.700,1.400,3281.500,659.200,220.300,56.300,
"2018-02-16 15:15:00",0.400,0.300,6.500,2.600,0.500,0.500,8.000,3.300,3277.400,656.000,226.700,58.100,
"2018-02-16 15:30:00",1.500,0.800,11.400,5.300,1.900,1.100,14.400,6.700,3280.100,656.800,233.300,61.500,
"2018-02-16 15:45:00",0.400,0.600,3.200,5.600,0.600,0.800,4.100,7.100,3277.600,656.400,222.800,61.900,
"2018-02-16 16:00:00",17.800,16.300,6.900,7.000,23.800,21.900,9.200,8.900,3301.100,677.800,228.200,63.900,
"2018-02-16 16:15:00",16.400,12.700,9.700,7.800,22.000,17.100,13.000,10.200,3299.600,673.000,231.900,65.200,
"2018-02-16 16:30:00",4.700,3.100,5.800,6.400,6.500,4.300,7.900,8.600,3284.100,659.900,226.800,63.600,
"2018-02-16 16:45:00",0.400,3.100,3.300,6.400,0.500,4.400,4.600,8.700,3277.500,660.100,223.400,63.700,
"2018-02-16 17:00:00",16.200,12.100,6.500,6.300,22.100,16.400,8.900,8.600,3299.900,672.600,227.800,63.700,
"2018-02-16 17:15:00",7.300,4.800,5.000,5.100,9.800,6.500,6.800,7.000,3287.000,662.400,225.800,62.100,
"2018-02-16 17:30:00",0.800,4.000,4.000,4.700,1.100,5.400,5.500,6.400,3278.000,661.400,224.400,61.500,
"2018-02-16 17:45:00",0.600,4.700,2.000,4.400,1.000,6.300,2.800,6.000,3277.800,662.500,221.900,61.200,
"2018-02-16 18:00:00",0.200,1.100,3.000,3.500,0.300,1.600,4.100,4.800,3277.100,657.200,223.500,60.100,
"2018-02-16 18:15:00",0.300,6.700,6.400,3.900,0.400,9.500,9.100,5.400,3277.500,666.800,228.800,60.800,
"2018-02-16 18:30:00",9.400,5.800,3.200,3.700,13.300,8.200,4.600,5.200,3293.400,664.800,223.800,60.700,
"2018-02-16 18:45:00",3.600,5.600,3.000,3.900,5.000,7.700,4.300,5.500,3282.000,663.600,223.400,61.000,
"2018-02-16 19:00:00",0.200,6.300,4.000,4.200,0.300,8.800,5.600,5.900,3277.100,664.800,224.500,61.300,
"2018-02-16 19:15:00",5.000,3.400,4.600,3.700,7.100,4.700,6.300,5.200,3284.400,660.400,225.300,60.400,
"2018-02-16 19:30:00",6.200,11.200,5.100,4.200,8.500,15.600,7.100,5.800,3286.000,672.300,226.400,61.100,
"2018-02-16 19:45:00",8.100,7.900,8.000,5.400,11.600,11.300,11.300,7.600,3289.900,668.200,232.100,63.200,
"2018-02-16 20:00:00",12.600,10.800,8.100,6.400,18.000,15.400,11.600,9.100,3296.100,672.500,231.600,65.000,
"2018-02-16 20:15:00",1.200,5.000,10.400,7.900,1.700,7.300,15.200,11.300,3278.600,663.500,235.400,67.500,
"2018-02-16 20:30:00",3.500,3.400,2.100,7.100,5.100,4.900,3.000,10.300,3282.200,660.700,221.800,66.400,
"2018-02-16 20:45:00",0.300,1.700,3.300,6.000,0.400,2.500,4.700,8.600,3277.300,658.100,223.900,64.300,
"2018-02-16 21:00:00",0.200,0.200,0.300,4.000,0.300,0.300,0.400,5.800,3278.200,656.000,219.400,61.300,
"2018-02-16 21:15:00",0.200,0.200,0.200,1.500,0.300,0.400,0.400,2.100,3277.200,656.100,219.300,57.200,
"2018-02-16 21:30:00",0.700,0.300,0.200,1.000,1.000,0.500,0.400,1.500,3278.000,656.000,219.000,56.500,
"2018-02-16 21:45:00",8.300,1.800,0.700,0.400,14.000,3.100,1.200,0.600,3296.800,659.700,220.300,55.600,
"2018-02-16 22:00:00",0.500,0.400,0.300,0.400,0.700,0.600,0.500,0.600,3277.700,656.300,219.400,55.600,
"2018-02-16 22:15:00",0.900,0.800,0.600,0.500,1.300,1.200,0.900,0.800,3278.600,657.500,220.700,56.000,
"2018-02-16 22:30:00",1.000,1.000,0.900,0.700,1.500,1.500,1.400,1.000,3280.800,659.200,221.700,56.700,
"2018-02-16 22:45:00",1.300,1.600,1.700,0.900,1.800,2.300,2.400,1.300,3279.200,658.900,222.300,57.200,
"2018-02-16 23:00:00",2.300,1.800,1.500,1.200,3.100,2.600,2.200,1.700,3281.600,659.800,222.500,58.000,
"2018-02-16 23:15:00",52.200,43.400,22.600,6.700,76.800,64.600,33.900,10.000,3359.900,725.600,256.600,66.900,
"2018-02-16 23:30:00",2.700,3.900,20.000,11.000,3.800,5.600,29.000,16.300,3281.600,663.200,250.700,73.600,
"2018-02-16 23:45:00",2.100,2.300,7.300,12.500,2.900,3.300,10.800,18.400,3283.200,661.300,232.100,76.000,
