Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-08 00:00:00",8.900,5.100,3.500,4.100,22.200,12.900,8.700,10.100,3378.200,716.200,256.500,106.400,
"2018-02-08 00:15:00",2.300,2.200,2.400,4.000,5.900,5.600,5.900,10.000,3304.900,685.000,246.300,107.800,
"2018-02-08 00:30:00",2.300,2.700,3.600,2.900,5.800,7.000,9.700,7.700,3301.200,685.600,265.000,97.900,
"2018-02-08 00:45:00",2.800,3.000,2.600,3.000,6.300,8.300,6.800,7.800,3297.500,743.600,265.600,94.500,
"2018-02-08 01:00:00",2.000,2.200,2.400,2.800,4.800,5.200,5.500,7.000,3295.600,681.700,242.900,91.100,
"2018-02-08 01:15:00",1.900,2.000,2.000,2.700,4.600,4.900,4.900,6.700,3298.500,676.600,239.500,89.400,
"2018-02-08 01:30:00",2.000,2.400,2.100,2.300,5.100,8.300,6.200,5.900,3301.700,772.100,275.700,92.100,
"2018-02-08 01:45:00",2.000,2.000,2.000,2.100,4.700,5.200,4.900,5.400,3296.100,698.900,246.700,87.400,
"2018-02-08 02:00:00",1.500,1.600,1.900,2.000,3.700,3.900,4.400,5.100,3291.300,670.100,235.300,85.500,
"2018-02-08 02:15:00",1.800,1.800,1.900,2.000,4.200,4.600,6.000,5.400,3289.700,684.700,286.900,97.300,
"2018-02-08 02:30:00",1.700,1.700,1.800,1.900,4.000,4.000,4.400,4.900,3288.800,670.200,246.100,89.900,
"2018-02-08 02:45:00",1.700,1.700,2.100,1.900,4.000,4.000,5.900,5.200,3292.900,670.900,257.900,92.700,
"2018-02-08 03:00:00",1.800,4.900,2.700,2.100,4.300,18.200,8.700,6.200,3302.500,906.500,312.800,112.100,
"2018-02-08 03:15:00",1.500,1.600,1.600,2.000,3.800,3.900,3.900,5.700,3289.600,671.900,235.100,99.100,
"2018-02-08 03:30:00",1.700,1.800,1.700,2.000,4.100,4.600,4.200,5.700,3301.400,690.400,241.500,98.000,
"2018-02-08 03:45:00",1.700,1.700,1.700,1.900,4.100,4.000,4.000,5.200,3296.200,670.900,241.700,93.900,
"2018-02-08 04:00:00",1.600,1.700,1.800,1.700,3.700,4.000,4.100,4.100,3290.200,669.300,234.200,74.300,
"2018-02-08 04:15:00",1.600,2.000,1.900,1.800,4.000,6.000,5.300,4.400,3293.800,719.700,278.000,85.000,
"2018-02-08 04:30:00",1.500,1.600,1.600,1.700,3.700,3.600,3.600,4.300,3291.200,669.000,231.800,82.600,
"2018-02-08 04:45:00",1.400,1.500,1.700,1.700,3.400,3.800,5.000,4.500,3291.600,681.800,269.500,89.500,
"2018-02-08 05:00:00",1.400,1.300,1.300,1.600,3.100,3.100,3.100,4.300,3287.200,666.000,231.300,88.800,
"2018-02-08 05:15:00",1.300,1.300,1.300,1.500,2.800,2.800,3.000,3.700,3287.100,667.200,229.800,76.700,
"2018-02-08 05:30:00",1.300,1.300,1.300,1.400,3.100,3.000,3.000,3.500,3287.000,667.000,230.200,76.300,
"2018-02-08 05:45:00",9.500,3.100,2.100,1.500,27.100,8.500,5.600,3.700,3464.500,716.600,252.900,72.200,
"2018-02-08 06:00:00",2.300,8.600,5.000,2.400,5.200,21.900,12.100,5.900,3302.200,749.000,275.100,83.100,
"2018-02-08 06:15:00",1.100,1.100,1.400,2.400,2.600,2.700,3.600,6.100,3291.300,670.400,237.700,85.100,
"2018-02-08 06:30:00",1.800,2.100,2.100,2.700,4.800,5.700,6.400,6.900,3310.900,720.000,294.400,101.200,
"2018-02-08 06:45:00",2.200,2.100,2.000,2.600,9.100,8.200,6.800,7.200,3449.000,778.600,302.200,113.500,
"2018-02-08 07:00:00",5.100,3.800,2.300,2.000,19.500,14.300,8.200,6.300,3507.100,813.200,322.500,125.300,
"2018-02-08 07:15:00",1.400,1.400,2.100,2.100,3.200,3.400,7.800,7.300,3292.200,675.800,345.700,152.400,
"2018-02-08 07:30:00",2.300,5.200,4.700,2.800,7.300,20.900,18.600,10.400,3346.300,962.200,506.200,205.300,
"2018-02-08 07:45:00",2.300,2.200,2.000,2.800,6.700,6.400,6.600,10.300,3315.300,702.100,301.200,205.100,
"2018-02-08 08:00:00",1.400,9.700,6.500,3.900,3.300,34.300,22.600,13.900,3293.800,956.400,426.100,230.900,
"2018-02-08 08:15:00",8.100,3.100,3.600,4.200,37.800,11.200,12.300,15.000,3797.800,788.500,366.600,236.200,
"2018-02-08 08:30:00",3.700,4.300,3.600,3.900,10.600,12.900,12.400,13.500,3330.000,749.300,349.800,197.100,
"2018-02-08 08:45:00",3.400,3.100,3.800,4.400,14.300,12.000,12.600,15.000,3501.600,847.000,357.000,211.000,
"2018-02-08 09:00:00",2.300,16.000,6.200,4.300,5.600,59.500,22.200,14.900,3308.200,1394.100,497.400,228.800,
"2018-02-08 09:15:00",1.800,2.100,2.700,4.100,5.100,5.900,8.200,13.800,3311.800,697.800,290.400,209.800,
"2018-02-08 09:30:00",1.100,2.600,1.900,3.600,2.500,13.000,7.000,12.500,3289.900,861.200,309.300,199.700,
"2018-02-08 09:45:00",1.300,1.200,1.400,3.000,3.700,2.900,4.100,10.400,3345.400,683.500,261.300,175.800,
"2018-02-08 10:00:00",1.400,4.600,4.300,2.600,3.200,19.200,17.200,9.100,3319.600,893.000,431.800,159.400,
"2018-02-08 10:15:00",1.100,4.800,3.700,2.800,2.600,16.800,14.600,10.700,3296.200,825.500,400.300,186.800,
"2018-02-08 10:30:00",1.200,1.600,2.700,3.000,2.400,5.400,10.000,11.500,3291.400,723.400,341.000,194.800,
"2018-02-08 10:45:00",1.000,2.000,2.200,3.200,2.200,6.500,7.400,12.300,3288.500,708.700,289.700,201.900,
"2018-02-08 11:00:00",1.100,3.700,3.400,3.000,2.500,12.800,12.100,11.000,3293.600,767.100,331.800,176.900,
"2018-02-08 11:15:00",16.900,7.600,8.000,4.100,53.600,24.200,25.900,13.800,3600.600,818.600,392.300,174.900,
"2018-02-08 11:30:00",1.200,3.100,4.800,4.600,2.600,9.600,14.400,14.900,3300.200,721.300,313.900,168.100,
"2018-02-08 11:45:00",1.800,1.400,2.800,4.800,4.400,3.600,7.800,15.000,3304.300,675.200,269.900,163.100,
"2018-02-08 12:00:00",22.400,8.900,6.200,5.400,63.600,25.200,17.700,16.400,3647.200,809.900,331.200,163.000,
"2018-02-08 12:15:00",3.100,3.100,4.000,4.400,7.900,8.200,10.700,12.600,3330.800,710.300,287.400,136.700,
"2018-02-08 12:30:00",2.300,2.400,2.400,3.800,5.700,5.800,6.200,10.600,3311.500,691.600,261.800,123.700,
"2018-02-08 12:45:00",1.800,2.400,2.300,3.700,4.600,6.900,6.300,10.200,3313.400,722.700,272.800,124.500,
"2018-02-08 13:00:00",1.600,1.800,2.100,2.700,3.800,4.100,4.900,7.000,3300.100,680.000,257.100,105.900,
"2018-02-08 13:15:00",2.600,1.600,1.600,2.100,8.800,4.300,4.300,5.400,3377.000,691.300,252.000,97.100,
"2018-02-08 13:30:00",1.100,1.500,1.400,1.800,2.400,4.000,3.300,4.700,3289.400,691.700,243.800,92.600,
"2018-02-08 13:45:00",1.600,1.700,1.300,1.600,6.500,5.300,3.300,4.000,3347.000,701.800,242.400,85.000,
"2018-02-08 14:00:00",1.200,1.100,1.100,1.300,2.900,2.900,2.700,3.400,3300.000,680.300,238.800,80.400,
"2018-02-08 14:15:00",0.800,0.900,1.100,1.200,1.800,2.000,2.800,3.000,3283.800,664.400,237.200,76.700,
"2018-02-08 14:30:00",1.000,1.100,1.000,1.100,2.400,2.900,2.500,2.800,3295.900,677.500,235.500,74.600,
"2018-02-08 14:45:00",1.400,1.400,1.100,1.100,2.900,3.300,2.700,2.700,3292.900,677.200,239.800,74.000,
"2018-02-08 15:00:00",1.100,1.100,1.800,1.300,2.800,3.000,6.200,3.600,3293.000,678.100,278.000,83.800,
"2018-02-08 15:15:00",1.000,1.200,1.500,1.300,2.600,3.900,4.900,4.100,3293.700,689.400,271.600,92.400,
"2018-02-08 15:30:00",2.300,4.300,2.800,1.800,6.800,15.100,9.700,5.900,3307.900,796.500,305.600,109.900,
"2018-02-08 15:45:00",1.300,2.600,2.100,2.100,3.500,8.000,6.500,6.800,3299.200,710.600,264.900,116.200,
"2018-02-08 16:00:00",0.900,1.100,1.100,1.900,2.400,3.500,3.000,6.000,3289.800,679.200,237.000,105.900,
"2018-02-08 16:15:00",0.800,1.100,1.400,1.900,2.400,2.300,3.300,5.600,3294.500,665.800,235.600,96.900,
"2018-02-08 16:30:00",0.700,1.500,1.300,1.500,1.500,5.700,3.800,4.100,3283.400,696.200,242.100,81.000,
"2018-02-08 16:45:00",0.700,0.700,0.800,1.100,1.500,2.000,2.100,3.100,3284.600,665.300,230.700,72.500,
"2018-02-08 17:00:00",1.200,1.800,1.400,1.200,2.300,5.200,3.500,3.200,3286.200,684.500,239.400,73.100,
"2018-02-08 17:15:00",2.700,1.100,1.100,1.100,10.800,3.700,3.300,3.200,3374.100,682.600,239.800,74.200,
"2018-02-08 17:30:00",0.900,0.600,1.200,1.100,2.600,1.900,3.900,3.100,3296.600,668.800,248.200,74.300,
"2018-02-08 17:45:00",0.600,1.300,1.100,1.100,1.400,4.500,3.400,3.400,3286.300,688.100,242.200,77.200,
"2018-02-08 18:00:00",0.600,0.600,0.700,1.000,1.600,1.700,2.000,3.000,3284.900,665.000,231.100,75.100,
"2018-02-08 18:15:00",1.000,0.800,0.700,0.900,2.400,2.000,1.800,2.800,3291.700,668.100,228.700,73.700,
"2018-02-08 18:30:00",0.700,0.700,0.700,0.800,2.200,2.400,2.300,2.400,3293.000,676.300,235.800,70.600,
"2018-02-08 18:45:00",2.700,1.400,1.000,0.800,4.600,2.800,2.200,2.100,3287.200,666.600,229.200,67.300,
"2018-02-08 19:00:00",1.000,1.100,1.600,1.000,2.300,2.400,4.200,2.600,3286.300,664.700,243.900,70.500,
"2018-02-08 19:15:00",0.800,0.700,1.000,1.100,2.200,2.000,3.400,3.000,3288.700,665.200,249.900,75.800,
"2018-02-08 19:30:00",0.800,0.900,0.900,1.100,2.200,2.800,2.800,3.100,3287.700,673.600,238.100,76.400,
"2018-02-08 19:45:00",1.000,0.900,1.000,1.100,2.400,2.400,2.800,3.300,3288.800,666.500,239.600,79.000,
"2018-02-08 20:00:00",1.400,1.500,1.800,1.200,3.600,3.700,5.400,3.600,3292.000,672.900,259.100,82.800,
