Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-15 00:00:00",1.200,1.200,1.000,0.800,1.800,1.700,1.500,1.200,3278.700,657.400,220.700,56.500,
"2018-02-15 00:15:00",1.300,1.300,1.200,0.900,1.800,1.900,1.800,1.400,3278.900,657.800,220.800,56.700,
"2018-02-15 00:30:00",1.300,1.300,1.200,1.100,1.700,1.700,1.700,1.600,3279.100,657.600,221.000,56.800,
"2018-02-15 00:45:00",0.900,0.900,1.000,1.100,1.200,1.300,1.500,1.600,3278.300,656.800,220.200,56.800,
"2018-02-15 01:00:00",1.000,1.000,0.900,1.100,1.300,1.400,1.300,1.600,3278.200,657.000,220.000,56.700,
"2018-02-15 01:15:00",1.100,1.100,1.000,1.100,1.500,1.500,1.400,1.500,3278.700,657.700,220.400,56.600,
"2018-02-15 01:30:00",1.200,1.100,1.000,1.000,1.800,1.600,1.400,1.400,3278.900,657.500,220.600,56.500,
"2018-02-15 01:45:00",1.600,1.400,1.400,1.100,2.200,2.000,1.900,1.500,3279.300,657.600,220.700,56.600,
"2018-02-15 02:00:00",1.300,1.400,1.600,1.200,1.900,2.000,2.200,1.700,3279.100,658.000,221.200,56.900,
"2018-02-15 02:15:00",1.400,1.400,1.400,1.300,1.900,2.000,1.900,1.800,3279.000,658.500,221.300,57.100,
"2018-02-15 02:30:00",1.200,1.200,1.200,1.400,1.600,1.700,1.700,1.900,3278.600,658.000,221.000,57.200,
"2018-02-15 02:45:00",1.200,1.200,1.200,1.300,1.700,1.700,1.700,1.900,3278.900,657.600,220.800,57.200,
"2018-02-15 03:00:00",1.400,1.600,1.400,1.300,2.000,2.300,1.900,1.800,3279.200,658.900,221.700,57.400,
"2018-02-15 03:15:00",1.200,1.300,1.300,1.300,1.800,1.800,1.900,1.800,3283.900,660.500,225.300,58.400,
"2018-02-15 03:30:00",1.200,1.200,1.200,1.300,1.700,1.700,1.800,1.800,3283.200,658.800,222.600,58.800,
"2018-02-15 03:45:00",1.600,1.500,1.300,1.300,2.300,2.200,2.000,1.900,3286.000,666.100,227.300,60.400,
"2018-02-15 04:00:00",1.400,1.400,1.400,1.300,1.900,2.000,2.000,1.900,3278.800,657.600,223.300,60.800,
"2018-02-15 04:15:00",1.500,1.500,1.600,1.400,2.000,2.100,2.200,2.000,3279.200,658.000,222.100,60.000,
"2018-02-15 04:30:00",1.200,1.300,1.400,1.400,1.700,1.800,2.000,2.100,3282.700,658.300,221.500,59.700,
"2018-02-15 04:45:00",1.800,1.200,1.200,1.400,2.500,1.700,1.600,2.000,3280.200,658.000,220.900,58.100,
"2018-02-15 05:00:00",1.200,1.100,1.300,1.400,1.700,1.600,1.800,1.900,3281.800,658.100,220.900,57.500,
"2018-02-15 05:15:00",1.000,1.000,1.000,1.200,1.600,1.500,1.500,1.700,3279.200,657.200,220.500,57.100,
"2018-02-15 05:30:00",1.000,1.000,1.100,1.100,1.500,1.500,1.600,1.600,3282.200,661.700,225.200,58.000,
"2018-02-15 05:45:00",1.100,1.100,1.100,1.100,1.500,1.600,1.600,1.600,3281.500,664.700,229.700,60.200,
"2018-02-15 06:00:00",1.400,1.300,1.200,1.100,1.900,1.800,1.700,1.600,3292.500,668.400,230.000,62.500,
"2018-02-15 06:15:00",1.300,1.200,1.200,1.200,1.800,1.600,1.700,1.600,3287.700,667.500,229.700,64.800,
"2018-02-15 06:30:00",1.200,1.100,1.200,1.200,1.500,1.500,1.600,1.600,3283.000,669.100,232.300,66.600,
"2018-02-15 06:45:00",1.100,1.200,1.200,1.200,1.400,1.700,1.700,1.700,3280.600,669.500,230.300,66.700,
"2018-02-15 07:00:00",1.100,1.100,1.100,1.200,1.400,1.400,1.400,1.600,3278.200,657.400,222.200,64.800,
"2018-02-15 07:15:00",1.200,1.200,1.100,1.100,1.500,1.500,1.500,1.500,3279.000,659.400,222.100,62.900,
"2018-02-15 07:30:00",1.300,1.300,1.200,1.100,1.700,1.700,1.500,1.500,3281.700,658.500,221.800,60.200,
