Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-17 12:15:00",0.400,0.400,0.400,0.300,0.600,0.500,0.500,0.400,1.400,0.800,1.100,0.700,
"2018-02-17 12:30:00",0.400,0.400,0.700,0.400,0.500,0.500,1.500,0.700,0.600,0.800,15.900,4.500,
"2018-02-17 12:45:00",0.500,0.300,0.300,0.400,0.600,0.400,0.400,0.700,0.700,0.700,0.500,4.500,
"2018-02-17 13:00:00",0.400,0.300,0.300,0.400,0.500,0.400,0.400,0.700,0.500,0.700,0.800,4.600,
"2018-02-17 13:15:00",0.400,0.400,0.400,0.400,0.500,0.400,0.500,0.700,0.600,0.500,1.100,4.600,
"2018-02-17 13:30:00",0.300,0.300,0.300,0.300,0.500,0.400,0.400,0.400,0.500,0.600,0.500,0.700,
"2018-02-17 13:45:00",0.500,0.500,0.500,0.400,0.700,0.700,1.000,0.600,2.100,1.700,15.600,4.500,
"2018-02-17 14:00:00",0.800,0.700,0.600,0.400,1.100,0.900,0.800,0.700,1.300,1.300,1.500,4.700,
"2018-02-17 14:15:00",0.800,0.800,0.700,0.500,1.000,1.000,0.900,0.800,1.000,1.600,1.700,4.800,
"2018-02-17 14:30:00",0.900,0.900,1.000,0.700,1.200,1.200,1.300,1.000,1.300,2.400,2.300,5.300,
"2018-02-17 14:45:00",0.300,0.300,0.500,0.700,0.500,0.500,0.700,0.900,0.500,1.100,1.300,1.700,
"2018-02-17 15:00:00",0.400,0.300,0.200,0.600,0.600,0.500,0.400,0.800,2.600,1.200,0.700,1.500,
"2018-02-17 15:15:00",0.400,0.300,0.300,0.500,0.600,0.500,0.400,0.700,0.700,0.800,1.200,1.400,
"2018-02-17 15:30:00",0.300,0.300,0.300,0.300,0.500,0.500,0.600,0.500,3.300,1.600,1.300,1.100,
"2018-02-17 15:45:00",0.300,0.300,0.300,0.300,0.500,0.500,0.500,0.500,0.800,1.400,1.000,1.100,
"2018-02-17 16:00:00",0.500,0.400,0.400,0.300,0.700,0.700,0.700,0.600,1.400,1.900,1.700,1.300,
"2018-02-17 16:15:00",0.300,0.300,0.300,0.300,0.500,0.400,0.600,0.600,3.600,1.900,1.800,1.500,
"2018-02-17 16:30:00",0.300,0.300,0.300,0.300,0.500,0.500,0.500,0.600,2.200,1.000,1.400,1.500,
"2018-02-17 16:45:00",0.400,0.300,0.300,0.300,0.700,0.600,0.500,0.600,0.900,1.200,1.200,1.500,
"2018-02-17 17:00:00",0.400,0.400,0.400,0.300,0.500,0.600,0.600,0.500,1.800,1.500,2.000,1.600,
"2018-02-17 17:15:00",0.400,0.400,0.400,0.300,0.700,0.700,0.600,0.600,1.700,1.600,1.600,1.600,
"2018-02-17 17:30:00",0.300,0.300,0.400,0.400,0.600,0.600,0.700,0.600,1.100,1.700,1.600,1.600,
"2018-02-17 17:45:00",0.400,0.400,0.400,0.400,0.800,0.900,0.700,0.700,1.600,7.600,4.500,2.400,
"2018-02-17 18:00:00",0.500,0.500,0.500,0.400,0.800,1.000,1.000,0.800,1.000,7.300,8.300,4.000,
