Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-17 07:30:00",1.700,1.400,1.900,3.400,2.200,1.900,2.700,5.100,3.000,6.100,14.500,48.700,
"2018-02-17 07:45:00",4.000,4.400,3.700,4.000,5.300,5.600,4.900,5.900,5.900,7.600,7.600,49.200,
"2018-02-17 08:00:00",18.100,11.400,6.000,5.100,21.500,13.700,7.600,6.800,25.400,16.900,29.900,24.500,
"2018-02-17 08:15:00",1.900,1.800,3.300,3.700,2.800,2.500,4.100,4.800,9.000,5.700,6.900,14.700,
"2018-02-17 08:30:00",1.400,1.600,1.900,3.700,1.900,2.200,2.500,4.800,6.800,4.500,5.400,12.400,
"2018-02-17 08:45:00",0.900,0.900,0.900,3.000,1.300,1.200,1.300,3.900,2.700,4.500,4.100,11.600,
"2018-02-17 09:00:00",1.700,1.600,1.300,1.800,3.000,2.800,2.100,2.500,13.200,13.800,10.300,6.700,
"2018-02-17 09:15:00",2.200,2.100,2.000,1.500,3.600,3.500,3.400,2.300,13.300,12.500,13.700,8.300,
"2018-02-17 09:30:00",1.900,1.800,2.000,1.600,2.900,2.900,3.200,2.500,12.000,9.600,10.700,9.700,
"2018-02-17 09:45:00",1.500,1.400,1.600,1.700,2.300,2.100,2.400,2.800,6.300,4.900,6.500,10.300,
"2018-02-17 10:00:00",2.100,2.300,2.200,2.000,2.800,3.000,3.100,3.000,4.000,6.400,7.000,9.500,
"2018-02-17 10:15:00",2.500,2.500,2.300,2.000,3.100,3.200,3.000,2.900,3.400,4.600,5.100,7.300,
"2018-02-17 10:30:00",2.700,2.600,3.100,2.300,3.400,3.300,3.800,3.100,5.200,4.500,5.600,6.000,
"2018-02-17 10:45:00",3.800,3.500,3.000,2.600,4.800,4.400,3.800,3.400,7.200,6.000,5.200,5.700,
"2018-02-17 11:00:00",3.800,3.800,3.900,3.000,4.600,4.800,4.900,3.900,7.000,6.800,7.600,5.900,
"2018-02-17 11:15:00",3.300,3.300,3.600,3.400,4.000,4.000,4.400,4.200,4.800,5.500,5.800,6.000,
"2018-02-17 11:30:00",2.200,2.400,2.700,3.300,2.600,2.900,3.300,4.100,4.900,4.600,4.800,5.900,
"2018-02-17 11:45:00",1.600,1.700,1.700,3.000,2.000,2.100,2.100,3.700,2.300,2.600,2.800,5.300,
"2018-02-17 12:00:00",1.400,1.400,1.500,2.400,1.600,1.700,1.800,2.900,1.900,2.000,2.200,3.900,
"2018-02-17 12:15:00",1.800,1.800,1.600,1.900,2.100,2.100,1.900,2.300,2.200,2.300,2.100,3.000,
"2018-02-17 12:30:00",1.500,1.600,1.800,1.700,1.800,2.000,2.100,2.000,3.300,3.300,3.100,2.500,
"2018-02-17 12:45:00",1.500,1.400,1.400,1.600,1.800,1.600,1.700,1.900,2.600,2.200,2.500,2.500,
"2018-02-17 13:00:00",1.100,1.000,1.100,1.500,1.400,1.200,1.300,1.700,3.600,2.500,2.600,2.600,
"2018-02-17 13:15:00",1.200,1.100,1.000,1.300,1.400,1.300,1.200,1.600,3.300,2.000,2.400,2.700,
"2018-02-17 13:30:00",1.400,1.300,1.200,1.200,1.700,1.600,1.500,1.400,5.000,3.300,3.100,2.700,
"2018-02-17 13:45:00",0.900,0.900,1.100,1.100,1.200,1.200,1.500,1.400,1.500,1.900,2.600,2.700,
"2018-02-17 14:00:00",0.300,0.400,0.500,0.900,0.500,0.600,0.800,1.300,0.500,2.400,4.200,3.100,
"2018-02-17 14:15:00",0.300,0.300,0.400,0.800,0.500,0.500,0.800,1.200,0.800,0.900,3.700,3.400,
"2018-02-17 14:30:00",0.300,0.300,0.300,0.600,0.500,0.500,0.500,0.900,0.900,1.000,1.900,3.100,
"2018-02-17 14:45:00",0.300,0.300,0.300,0.400,0.500,0.500,0.500,0.600,0.700,1.300,1.000,2.700,
"2018-02-17 15:00:00",0.300,0.300,0.300,0.300,0.600,0.500,0.500,0.600,1.500,0.800,0.700,1.800,
"2018-02-17 15:15:00",0.300,0.300,0.300,0.300,0.600,0.600,0.500,0.500,1.200,0.900,0.800,1.100,
"2018-02-17 15:30:00",0.500,0.500,0.400,0.300,0.800,0.800,0.700,0.600,1.200,1.100,1.000,0.900,
"2018-02-17 15:45:00",0.600,0.600,0.600,0.400,0.900,1.000,0.900,0.700,1.200,1.300,1.200,0.900,
"2018-02-17 16:00:00",0.800,0.700,0.700,0.500,1.300,1.200,1.100,0.800,2.200,2.000,1.600,1.100,
"2018-02-17 16:15:00",0.900,0.800,0.800,0.600,1.400,1.300,1.300,1.000,1.700,1.700,2.100,1.500,
"2018-02-17 16:30:00",0.500,0.600,0.700,0.700,0.800,1.000,1.200,1.100,4.900,3.300,2.900,2.000,
"2018-02-17 16:45:00",0.500,0.400,0.400,0.700,0.900,0.900,0.800,1.100,1.700,2.100,1.800,2.100,
"2018-02-17 17:00:00",0.400,0.400,0.500,0.600,0.900,0.900,0.900,1.100,2.000,1.800,2.000,2.200,
