Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-06 04:30:00",0.800,0.800,0.900,0.800,2.100,2.000,2.100,1.800,12.200,11.700,10.200,7.800,
"2018-02-06 04:45:00",1.000,0.900,0.900,0.800,2.200,2.200,2.100,1.900,10.700,11.200,10.600,9.000,
"2018-02-06 05:00:00",0.800,0.800,0.900,0.900,2.000,2.000,2.100,2.100,9.400,9.800,10.500,10.000,
"2018-02-06 05:15:00",0.700,0.700,0.700,0.800,1.600,1.600,1.800,2.000,5.000,8.000,8.300,9.900,
"2018-02-06 05:30:00",0.600,0.600,0.600,0.800,1.500,1.400,1.400,1.800,4.600,5.500,5.300,8.700,
"2018-02-06 05:45:00",0.600,0.600,0.600,0.700,1.300,1.300,1.300,1.700,3.600,4.900,4.600,7.200,
"2018-02-06 06:00:00",0.900,0.900,0.700,0.700,2.200,2.400,1.800,1.600,8.900,10.500,7.400,6.400,
"2018-02-06 06:15:00",1.300,1.200,1.100,0.800,3.600,3.300,2.900,1.900,14.600,17.000,13.900,7.800,
"2018-02-06 06:30:00",1.300,1.100,1.000,0.900,3.200,2.800,2.700,2.200,11.600,12.300,12.600,9.600,
"2018-02-06 06:45:00",1.300,1.100,1.200,1.000,3.600,3.200,3.400,2.700,20.600,20.200,20.000,13.500,
"2018-02-06 07:00:00",1.000,0.900,1.000,1.100,2.700,2.600,2.800,2.900,11.700,11.300,12.400,14.700,
"2018-02-06 07:15:00",0.900,0.900,0.900,1.000,2.500,2.400,2.500,2.800,9.600,12.000,10.900,14.000,
"2018-02-06 07:30:00",0.900,0.900,0.800,1.000,2.200,2.800,2.300,2.700,7.800,16.100,11.300,13.700,
"2018-02-06 07:45:00",0.800,0.700,0.800,0.900,1.800,1.900,2.000,2.400,6.700,9.000,9.200,11.000,
"2018-02-06 08:00:00",0.800,0.900,0.700,0.800,1.900,2.700,2.100,2.200,11.200,31.400,17.400,12.200,
"2018-02-06 08:15:00",0.700,0.700,0.700,0.800,2.000,1.700,1.700,2.000,12.500,9.000,7.100,11.200,
"2018-02-06 08:30:00",24.800,28.400,12.600,3.700,32.400,37.200,17.200,5.700,42.500,52.600,31.400,16.300,
"2018-02-06 08:45:00",11.500,9.600,9.200,5.800,16.600,13.100,12.600,8.400,34.700,18.600,19.900,19.000,
"2018-02-06 09:00:00",1.200,1.000,2.300,6.200,3.600,3.000,3.900,8.800,26.400,23.900,13.600,18.000,
"2018-02-06 09:15:00",0.800,0.700,1.400,6.400,2.400,1.900,3.500,9.300,23.100,12.700,29.500,23.600,
"2018-02-06 09:30:00",0.800,0.700,0.700,3.400,1.900,2.000,1.900,5.500,12.400,11.500,11.200,18.600,
"2018-02-06 09:45:00",1.100,1.100,0.900,1.300,3.200,3.200,2.700,3.000,24.800,30.900,23.000,19.300,
"2018-02-06 10:00:00",5.200,3.400,2.300,1.300,18.100,12.300,9.300,4.400,87.700,73.500,78.500,35.500,
"2018-02-06 10:15:00",5.500,7.900,9.400,3.300,16.400,23.900,30.800,11.200,58.900,81.100,119.300,58.000,
"2018-02-06 10:30:00",1.300,2.300,2.400,3.800,3.200,6.000,6.400,12.300,10.400,16.400,22.500,60.800,
"2018-02-06 10:45:00",1.000,1.000,1.100,3.800,3.000,2.900,2.800,12.300,20.500,14.500,13.100,58.300,
"2018-02-06 11:00:00",2.100,2.700,2.000,3.700,9.000,12.500,7.800,12.000,77.800,95.000,55.700,52.700,
"2018-02-06 11:15:00",3.300,3.400,3.000,2.100,12.300,12.600,11.600,7.200,61.300,56.500,60.000,37.800,
"2018-02-06 11:30:00",2.100,3.400,3.000,2.300,7.400,12.600,10.900,8.300,35.900,63.900,52.700,45.400,
"2018-02-06 11:45:00",1.800,1.700,1.900,2.500,6.200,6.000,6.600,9.200,41.700,39.600,35.200,50.900,
"2018-02-06 12:00:00",1.200,1.300,1.400,2.300,3.200,4.300,4.600,8.400,18.300,30.500,28.900,44.200,
"2018-02-06 12:15:00",1.000,0.900,1.000,1.800,2.700,2.600,2.700,6.200,20.700,16.600,15.800,33.200,
"2018-02-06 12:30:00",1.000,1.000,0.900,1.300,2.400,2.400,2.400,4.100,14.100,11.100,13.100,23.300,
"2018-02-06 12:45:00",0.900,1.000,0.900,1.100,2.300,2.400,2.200,3.000,10.800,10.600,10.700,17.100,
"2018-02-06 13:00:00",0.600,0.700,0.900,0.900,1.500,1.700,2.200,2.400,9.700,8.800,11.200,12.700,
"2018-02-06 13:15:00",0.700,0.600,0.600,0.800,1.600,1.500,1.600,2.100,5.500,5.700,7.300,10.600,
"2018-02-06 13:30:00",0.900,0.800,0.800,0.800,2.200,2.000,1.900,2.000,15.300,10.500,9.700,9.700,
"2018-02-06 13:45:00",0.600,0.600,0.700,0.700,1.300,1.300,1.500,1.800,11.500,7.100,7.200,8.800,
"2018-02-06 14:00:00",0.800,0.700,0.600,0.700,1.800,1.500,1.400,1.600,7.900,6.600,6.400,7.600,
"2018-02-06 14:15:00",0.400,0.500,0.500,0.600,0.900,1.000,1.100,1.500,3.100,5.700,6.000,7.300,
"2018-02-06 14:30:00",0.400,0.400,0.500,0.600,0.700,0.800,1.100,1.300,2.400,2.400,4.800,6.100,
"2018-02-06 14:45:00",0.400,0.600,0.500,0.500,0.900,1.300,1.000,1.200,3.800,5.300,4.400,5.400,
"2018-02-06 15:00:00",0.300,0.300,0.500,0.500,0.600,0.700,1.000,1.100,2.300,3.700,5.200,5.100,
"2018-02-06 15:15:00",0.800,0.500,0.400,0.500,2.600,1.300,1.000,1.000,16.700,6.200,4.200,4.600,
"2018-02-06 15:30:00",0.400,0.500,0.400,0.400,0.800,1.300,0.900,1.000,3.200,6.500,3.900,4.400,
"2018-02-06 15:45:00",0.300,0.400,0.500,0.400,0.700,0.900,1.400,1.100,2.700,4.500,16.700,7.500,
"2018-02-06 16:00:00",0.400,0.400,0.400,0.400,0.800,0.800,0.800,1.000,5.100,3.800,3.000,6.900,
"2018-02-06 16:15:00",0.500,0.400,0.400,0.400,1.400,0.900,0.900,1.000,7.300,3.900,4.500,7.000,
"2018-02-06 16:30:00",0.500,0.500,0.500,0.400,0.900,1.100,1.000,1.000,2.400,4.300,5.500,7.400,
"2018-02-06 16:45:00",0.400,0.400,0.600,0.400,1.100,0.800,1.300,1.000,4.300,3.200,5.700,4.600,
"2018-02-06 17:00:00",0.300,0.400,0.400,0.500,0.700,1.400,1.100,1.100,3.700,10.300,6.000,5.400,
"2018-02-06 17:15:00",0.400,0.500,0.400,0.500,0.800,1.200,1.000,1.100,2.900,6.100,5.100,5.600,
"2018-02-06 17:30:00",0.700,0.600,0.500,0.500,1.900,1.600,1.200,1.200,10.600,9.800,6.000,5.700,
"2018-02-06 17:45:00",0.500,0.900,0.600,0.500,1.000,2.200,1.600,1.200,2.500,10.100,6.800,5.900,
"2018-02-06 18:00:00",0.600,1.200,0.800,0.600,1.200,3.400,2.000,1.400,9.100,18.500,9.900,6.900,
"2018-02-06 18:15:00",0.400,0.600,0.600,0.600,0.900,1.600,1.500,1.600,1.900,8.200,8.000,7.600,
"2018-02-06 18:30:00",2.900,1.800,1.200,0.800,8.300,5.500,3.300,2.100,48.000,34.900,18.200,10.700,
"2018-02-06 18:45:00",1.700,1.100,1.400,1.000,5.000,3.000,3.700,2.600,27.600,16.400,19.000,13.800,
"2018-02-06 19:00:00",3.400,4.900,4.300,1.900,9.200,13.200,12.300,5.200,38.500,63.500,62.900,27.000,
"2018-02-06 19:15:00",0.500,0.500,1.200,2.000,1.000,1.200,3.300,5.700,3.000,7.500,18.400,29.600,
"2018-02-06 19:30:00",0.600,0.600,0.600,1.900,1.200,1.200,1.200,5.100,3.600,3.100,3.100,25.900,
"2018-02-06 19:45:00",0.600,0.500,0.600,1.700,1.200,1.200,1.200,4.500,2.500,2.500,2.800,21.800,
"2018-02-06 20:00:00",0.500,0.500,0.500,0.700,1.200,1.100,1.200,1.700,2.000,2.700,2.600,6.700,
"2018-02-06 20:15:00",0.600,0.600,0.600,0.600,1.300,1.200,1.200,1.200,3.200,3.300,3.000,2.900,
"2018-02-06 20:30:00",0.600,0.600,0.600,0.600,1.300,1.300,1.300,1.200,3.100,3.200,3.500,3.000,
"2018-02-06 20:45:00",0.600,0.700,0.700,0.600,1.300,1.400,1.500,1.300,4.600,3.900,3.800,3.200,
"2018-02-06 21:00:00",0.700,0.600,0.600,0.600,1.300,1.400,1.400,1.300,1.900,3.100,3.400,3.400,
