Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-02 06:45:00",0.700,0.800,0.800,0.900,1.700,1.800,1.800,2.100,5.100,6.800,7.300,8.200,
"2018-02-02 07:00:00",0.800,0.800,0.800,0.800,1.800,2.000,1.900,2.000,4.300,6.500,6.200,7.600,
"2018-02-02 07:15:00",0.700,0.800,0.800,0.800,1.900,2.000,1.900,1.900,6.200,7.500,7.900,7.400,
"2018-02-02 07:30:00",0.700,0.700,0.800,0.800,1.800,1.800,1.800,1.900,5.300,6.100,6.900,7.100,
"2018-02-02 07:45:00",0.700,0.800,0.700,0.800,1.600,1.900,2.000,1.900,4.600,8.700,11.800,8.200,
"2018-02-02 08:00:00",0.700,0.900,0.900,0.800,2.100,2.600,2.600,2.100,16.300,18.300,18.100,11.200,
"2018-02-02 08:15:00",1.700,1.300,1.000,0.800,9.000,4.900,3.500,2.500,131.900,63.000,43.400,20.000,
"2018-02-02 08:30:00",1.600,0.800,0.900,0.900,7.800,2.800,2.800,2.700,147.000,33.900,30.300,25.900,
"2018-02-02 08:45:00",0.700,2.200,3.600,1.600,2.200,10.700,18.100,6.800,14.600,152.700,278.000,92.500,
"2018-02-02 09:00:00",0.700,1.400,1.300,1.700,2.200,6.400,6.000,7.600,23.100,100.400,96.400,112.000,
"2018-02-02 09:15:00",1.500,1.400,1.100,1.700,6.400,6.200,4.200,7.800,98.300,102.600,57.800,115.600,
"2018-02-02 09:30:00",0.800,1.200,1.300,1.800,3.100,5.600,6.100,8.600,44.900,84.300,99.100,132.800,
"2018-02-02 09:45:00",0.900,0.900,0.900,1.200,3.600,3.300,3.300,4.900,42.600,38.500,37.800,72.800,
"2018-02-02 10:00:00",1.100,0.800,0.800,1.000,4.300,2.800,2.900,4.100,63.800,41.300,44.700,59.800,
"2018-02-02 10:15:00",1.000,0.900,0.700,0.900,4.100,3.400,2.300,3.700,62.400,47.600,28.800,52.600,
"2018-02-02 10:30:00",0.600,0.500,0.600,0.700,1.400,1.300,1.800,2.600,13.000,11.300,19.400,32.700,
"2018-02-02 10:45:00",0.600,0.800,0.700,0.700,1.500,2.500,2.000,2.200,11.800,19.400,17.200,27.500,
"2018-02-02 11:00:00",3.100,1.800,1.000,0.700,11.100,5.900,3.100,2.300,89.000,46.700,23.900,22.300,
"2018-02-02 11:15:00",0.700,1.000,0.900,0.800,1.800,3.700,3.200,2.500,21.800,63.300,38.900,24.800,
"2018-02-02 11:30:00",1.200,0.900,0.800,0.800,3.600,2.500,2.100,2.600,34.100,21.600,19.400,24.800,
"2018-02-02 11:45:00",1.100,1.700,1.000,0.900,2.900,5.300,2.900,2.800,24.200,43.700,22.900,26.300,
"2018-02-02 12:00:00",0.800,1.900,1.800,1.100,1.800,6.400,6.100,3.600,13.100,88.300,64.700,36.500,
"2018-02-02 12:15:00",1.200,2.100,1.600,1.300,2.800,6.100,4.700,3.900,16.800,57.600,51.600,39.700,
"2018-02-02 12:30:00",0.800,0.900,1.300,1.400,1.900,2.000,3.600,4.300,8.700,11.300,24.100,40.900,
"2018-02-02 12:45:00",0.800,0.900,1.300,1.500,1.900,2.000,3.600,4.500,7.100,7.900,22.000,40.600,
"2018-02-02 13:00:00",0.900,0.900,1.000,1.300,2.100,2.100,3.200,3.800,9.300,8.800,25.800,30.900,
"2018-02-02 13:15:00",0.900,0.800,0.900,1.100,2.200,2.000,2.300,3.200,7.800,7.700,8.500,20.100,
"2018-02-02 13:30:00",1.000,0.900,0.900,1.000,2.200,2.000,2.200,2.800,7.300,7.300,8.900,16.300,
"2018-02-02 13:45:00",0.800,0.800,0.800,0.900,1.900,1.900,1.900,2.400,5.100,6.700,6.600,12.500,
"2018-02-02 14:00:00",0.900,0.800,0.800,0.900,2.000,1.900,1.800,2.000,6.100,8.200,6.500,7.600,
"2018-02-02 14:15:00",0.700,0.800,0.800,0.800,1.600,1.800,1.800,1.900,7.000,7.800,6.500,7.100,
"2018-02-02 14:30:00",0.800,0.800,0.800,0.800,2.000,1.900,1.700,1.800,10.100,8.300,6.900,6.600,
"2018-02-02 14:45:00",1.300,1.000,0.900,0.800,3.700,2.300,2.000,1.800,25.500,11.300,7.800,6.900,
"2018-02-02 15:00:00",3.200,2.800,1.900,1.100,8.000,6.600,4.600,2.500,28.700,20.800,16.700,9.500,
"2018-02-02 15:15:00",2.000,2.100,2.300,1.500,4.200,4.300,5.100,3.400,13.500,12.900,15.900,11.800,
"2018-02-02 15:30:00",1.600,1.800,1.900,1.700,3.400,4.300,4.100,4.000,14.100,17.600,16.200,14.100,
"2018-02-02 15:45:00",6.000,3.300,2.700,2.200,21.100,9.300,6.700,5.100,154.300,49.400,28.900,19.400,
"2018-02-02 16:00:00",1.500,1.600,1.700,2.100,4.100,4.000,4.200,5.000,23.400,26.000,22.300,20.800,
"2018-02-02 16:15:00",1.400,1.400,1.500,1.900,3.300,3.200,3.500,4.600,14.700,14.100,20.400,21.900,
"2018-02-02 16:30:00",1.200,1.400,1.300,1.800,2.600,3.900,3.500,4.500,8.000,35.800,25.600,24.300,
"2018-02-02 16:45:00",0.900,0.900,1.000,1.400,1.900,1.900,2.100,3.300,7.300,6.300,7.000,18.800,
"2018-02-02 17:00:00",0.800,0.800,0.800,1.200,1.600,1.700,1.900,2.700,3.400,4.900,6.300,14.800,
"2018-02-02 17:15:00",0.800,0.900,0.800,1.000,1.700,2.200,1.800,2.300,4.400,7.700,6.000,11.200,
"2018-02-02 17:30:00",0.800,0.800,0.800,0.900,1.500,1.700,2.100,2.000,5.700,5.400,10.700,7.500,
"2018-02-02 17:45:00",0.700,0.800,0.800,0.800,1.400,1.900,1.800,1.900,4.200,9.800,7.500,7.600,
"2018-02-02 18:00:00",0.700,0.700,1.200,0.900,1.400,1.400,3.600,2.300,3.000,3.900,33.500,14.400,
"2018-02-02 18:15:00",0.700,0.700,0.700,0.900,1.600,1.500,1.500,2.200,4.400,4.100,4.000,13.900,
"2018-02-02 18:30:00",0.700,0.900,0.700,0.900,1.500,2.300,1.700,2.100,4.300,19.700,9.500,13.600,
"2018-02-02 18:45:00",0.600,0.700,0.700,0.800,1.300,1.400,1.500,2.100,3.300,4.700,4.500,12.900,
"2018-02-02 19:00:00",0.700,1.400,0.900,0.800,1.500,4.800,2.600,1.800,4.300,65.600,24.600,10.600,
"2018-02-02 19:15:00",0.800,0.800,0.700,0.800,1.600,1.600,1.600,1.900,3.700,4.300,4.700,10.800,
"2018-02-02 19:30:00",0.800,0.700,0.700,0.800,1.800,1.700,1.600,1.800,5.200,5.000,4.700,9.600,
"2018-02-02 19:45:00",0.800,0.800,0.700,0.800,1.600,1.700,1.600,1.900,5.600,5.800,4.900,9.700,
"2018-02-02 20:00:00",0.900,0.800,0.800,0.700,1.900,1.700,1.700,1.600,5.000,4.500,5.000,4.800,
"2018-02-02 20:15:00",0.900,0.800,0.900,0.800,1.900,1.800,1.900,1.700,5.100,3.800,5.500,5.000,
"2018-02-02 20:30:00",1.500,2.000,1.500,1.000,4.200,6.000,4.200,2.300,18.900,30.900,20.900,9.100,
"2018-02-02 20:45:00",2.100,2.500,2.600,1.400,6.100,7.500,7.800,3.900,37.900,36.000,35.100,16.600,
"2018-02-02 21:00:00",3.200,3.800,3.200,2.000,9.600,11.900,10.000,6.000,37.400,48.500,48.000,27.400,
"2018-02-02 21:15:00",1.600,2.000,2.600,2.500,4.000,5.200,7.400,7.300,12.700,16.800,26.200,32.500,
"2018-02-02 21:30:00",2.900,2.500,2.300,2.700,6.000,7.100,6.400,7.900,25.500,31.700,28.800,34.500,
"2018-02-02 21:45:00",5.800,8.500,7.800,4.000,12.600,15.700,13.700,9.400,48.000,45.200,35.000,34.500,
"2018-02-02 22:00:00",5.500,7.000,5.400,4.500,11.200,13.600,11.400,9.700,46.700,44.900,41.500,32.900,
"2018-02-02 22:15:00",5.400,5.900,5.700,5.300,13.000,14.600,13.500,11.200,43.400,58.600,57.700,40.700,
"2018-02-02 22:30:00",6.000,5.300,5.400,6.100,11.900,11.000,12.300,12.700,37.400,31.300,37.800,43.000,
"2018-02-02 22:45:00",2.800,3.000,4.900,5.400,5.600,6.000,9.300,11.600,23.900,20.800,27.300,41.100,
"2018-02-02 23:00:00",1.900,2.000,2.300,4.600,4.000,4.100,4.600,9.900,13.000,14.100,16.300,34.800,
"2018-02-02 23:15:00",2.000,2.000,1.900,3.600,4.000,4.000,3.800,7.500,10.100,10.900,10.800,23.000,
"2018-02-02 23:30:00",1.800,1.800,2.000,2.800,3.600,3.600,3.800,5.400,9.100,10.100,10.700,16.300,
"2018-02-02 23:45:00",2.000,1.900,1.800,2.000,4.300,4.000,3.700,4.000,13.700,12.100,10.900,12.200,
