Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-08 00:00:00",0.900,0.800,0.800,1.200,2.100,1.900,2.000,2.800,9.300,7.300,7.400,10.000,
"2018-02-08 00:15:00",0.800,0.700,0.800,1.000,1.900,1.800,1.900,2.300,9.400,6.900,6.800,8.200,
"2018-02-08 00:30:00",0.700,0.700,0.700,0.800,1.600,1.700,1.800,2.000,5.200,6.200,6.400,7.200,
"2018-02-08 00:45:00",0.700,0.600,0.600,0.800,1.600,1.500,1.600,1.800,4.800,6.900,6.600,6.800,
"2018-02-08 01:00:00",0.600,0.600,0.600,0.700,1.300,1.400,1.400,1.700,5.400,4.600,5.700,6.400,
"2018-02-08 01:15:00",0.600,0.500,0.500,0.600,1.500,1.300,1.300,1.500,5.200,4.100,5.100,5.900,
"2018-02-08 01:30:00",0.500,0.500,0.500,0.600,1.300,1.300,1.300,1.400,3.600,3.600,3.900,5.300,
"2018-02-08 01:45:00",0.600,0.500,0.500,0.500,1.500,1.300,1.300,1.300,6.200,4.100,4.200,4.700,
"2018-02-08 02:00:00",0.500,0.500,0.500,0.500,1.200,1.200,1.300,1.300,5.100,5.900,5.800,4.700,
"2018-02-08 02:15:00",0.500,0.500,0.500,0.500,1.100,1.100,1.200,1.300,3.500,3.500,4.300,4.500,
"2018-02-08 02:30:00",0.500,0.400,0.500,0.500,1.200,1.200,1.200,1.200,3.300,5.700,4.800,4.800,
"2018-02-08 02:45:00",0.500,0.400,0.400,0.500,1.100,1.000,1.000,1.200,5.500,5.700,5.000,5.000,
"2018-02-08 03:00:00",0.200,0.300,0.300,0.400,0.800,0.800,0.900,1.100,2.700,4.800,4.700,4.700,
"2018-02-08 03:15:00",0.300,0.200,0.300,0.400,0.700,0.700,0.700,0.900,5.600,4.400,4.100,4.700,
"2018-02-08 03:30:00",0.300,0.200,0.200,0.300,0.600,0.600,0.600,0.800,2.200,3.600,3.500,4.300,
"2018-02-08 03:45:00",0.300,0.300,0.200,0.300,0.800,0.700,0.600,0.700,3.200,2.500,3.700,4.000,
"2018-02-08 04:00:00",0.300,0.300,0.300,0.200,0.800,0.800,0.700,0.600,4.100,3.400,3.600,3.700,
"2018-02-08 04:15:00",1.100,0.900,0.600,0.300,2.800,2.500,1.600,0.900,13.700,10.800,7.500,4.600,
